network_data,network_parity,local_data,local_parity,throughput
11,2,17,5,3214.997846
11,2,17,6,2891.110427
11,2,17,7,2328.513142
11,2,17,8,2175.497595
11,2,17,9,2073.627801
11,2,17,10,1953.047002
11,3,17,1,4056.864473
11,3,17,2,3803.635352
11,3,17,3,3467.293458
11,3,17,4,3161.876936
11,3,17,5,2914.730383
11,3,17,6,2641.466672
11,3,17,7,2109.908908
11,3,17,8,1990.78758
11,3,17,9,1866.609073
11,3,17,10,1745.398569
11,4,17,1,3731.685258
11,4,17,2,3484.25717
11,4,17,3,3154.854699
11,4,17,4,2903.023473
11,4,17,5,2681.862711
11,4,17,6,2419.905835
11,4,17,7,1911.118116
11,4,17,8,1821.407314
11,4,17,9,1683.108831
11,4,17,10,1668.758768
11,5,17,1,3350.99713
11,5,17,2,2942.171926
11,5,17,3,2737.473241
11,5,17,4,2543.417197
11,5,17,5,2297.061658
11,5,17,6,2203.272491
11,5,17,7,1787.684205
11,5,17,8,1649.256035
11,5,17,9,1537.519041
11,5,17,10,1514.435776
11,6,17,1,3076.233933
11,6,17,2,2799.21321
11,6,17,3,2419.293731
11,6,17,4,2348.11379
11,6,17,5,2078.467182
11,6,17,6,2041.315959
11,6,17,7,1645.130694
11,6,17,8,1516.312748
11,6,17,9,1399.185954
11,6,17,10,1398.099139
11,7,17,1,2465.103221
11,7,17,2,2235.974351
11,7,17,3,2076.10362
11,7,17,4,1871.021372
11,7,17,5,1729.384835
11,7,17,6,1689.424947
11,7,17,7,1375.480163
11,7,17,8,1337.974743
11,7,17,9,1263.02775
11,7,17,10,1171.008931
11,8,17,1,2317.542773
11,8,17,2,2147.562798
11,8,17,3,1888.042577
11,8,17,4,1786.094987
11,8,17,5,1643.306028
11,8,17,6,1592.625832
11,8,17,7,1302.302984
11,8,17,8,1231.801404
11,8,17,9,1152.973496
11,8,17,10,1116.405141
11,9,17,1,2147.454447
11,9,17,2,1983.911025
11,9,17,3,1772.220126
11,9,17,4,1711.736008
11,9,17,5,1550.342645
11,9,17,6,1483.086438
11,9,17,7,1224.826922
11,9,17,8,1170.679627
11,9,17,9,1088.475617
11,9,17,10,1060.559588
11,10,17,1,2104.275217
11,10,17,2,1962.439472
11,10,17,3,1702.600657
11,10,17,4,1642.75576
11,10,17,5,1526.716937
11,10,17,6,1420.179632
11,10,17,7,1174.380441
11,10,17,8,1146.19382
11,10,17,9,1041.389862
11,10,17,10,1008.667107
12,1,17,1,5144.355143
12,1,17,2,4719.302469
12,1,17,3,4267.738347
12,1,17,4,3914.839701
12,1,17,5,3550.896183
12,1,17,6,3224.862296
12,1,17,7,2547.645075
12,1,17,8,2369.169365
12,1,17,9,2197.542275
12,1,17,10,2129.123268
12,2,17,1,4554.482686
12,2,17,2,4200.888273
12,2,17,3,3807.070572
12,2,17,4,3475.209652
12,2,17,5,3218.34658
12,2,17,6,2855.574059
12,2,17,7,2272.751459
12,2,17,8,2193.512871
12,2,17,9,1979.108581
12,2,17,10,1917.432793
12,3,17,1,4107.113249
12,3,17,2,3806.497088
12,3,17,3,3452.416968
12,3,17,4,3165.74129
12,3,17,5,2937.162031
12,3,17,6,2656.718542
12,3,17,7,2070.9037
12,3,17,8,1917.298902
12,3,17,9,1897.419381
12,3,17,10,1768.756486
12,4,17,1,3465.001365
12,4,17,2,3480.66725
12,4,17,3,3184.196027
12,4,17,4,2916.024648
12,4,17,5,2684.747319
12,4,17,6,2465.982728
12,4,17,7,1920.150153
12,4,17,8,1804.784826
12,4,17,9,1704.440184
12,4,17,10,1676.33507
12,5,17,1,3205.107755
12,5,17,2,2940.702564
12,5,17,3,2599.44893
12,5,17,4,2462.900271
12,5,17,5,2428.350693
12,5,17,6,2168.607832
12,5,17,7,1766.183074
12,5,17,8,1656.398276
12,5,17,9,1552.419897
12,5,17,10,1481.216013
12,6,17,1,2965.176981
12,6,17,2,2687.128698
12,6,17,3,2422.528822
12,6,17,4,2292.737427
12,6,17,5,2083.728136
12,6,17,6,2037.013003
12,6,17,7,1635.963275
12,6,17,8,1576.718999
12,6,17,9,1425.25087
12,6,17,10,1377.92455
12,7,17,1,2367.227365
12,7,17,2,2164.754133
12,7,17,3,1975.14102
12,7,17,4,1926.530259
12,7,17,5,1741.400887
12,7,17,6,1672.793811
12,7,17,7,1377.404871
12,7,17,8,1312.92459
12,7,17,9,1221.561375
12,7,17,10,1208.164767
12,8,17,1,2252.209885
12,8,17,2,2067.386925
12,8,17,3,1874.266586
12,8,17,4,1780.949074
12,8,17,5,1642.388555
12,8,17,6,1583.292686
12,8,17,7,1338.489251
12,8,17,8,1280.875797
12,8,17,9,1154.921274
12,8,17,10,1129.892279
12,9,17,1,2139.29165
12,9,17,2,1966.867642
12,9,17,3,1771.248818
12,9,17,4,1687.677305
12,9,17,5,1562.389164
12,9,17,6,1524.598645
12,9,17,7,1238.188894
12,9,17,8,1130.861143
12,9,17,9,1142.488876
12,9,17,10,1094.448229
12,10,17,1,2042.377342
12,10,17,2,1957.128704
12,10,17,3,1811.492343
12,10,17,4,1627.716372
12,10,17,5,1537.204685
12,10,17,6,1443.058564
12,10,17,7,1210.000549
12,10,17,8,1171.891901
12,10,17,9,1115.921868
12,10,17,10,1046.797433
13,1,17,1,5151.620296
13,1,17,2,4752.269532
13,1,17,3,4355.971621
13,1,17,4,3976.454943
13,1,17,5,3678.942774
13,1,17,6,3315.994292
13,1,17,7,2641.175169
13,1,17,8,2449.101897
13,1,17,9,2275.792035
13,1,17,10,2222.89316
13,2,17,1,4573.553389
13,2,17,2,4248.610125
13,2,17,3,3897.528854
13,2,17,4,3597.8802
13,2,17,5,3314.946911
13,2,17,6,2969.090482
13,2,17,7,2344.820555
13,2,17,8,2264.821591
13,2,17,9,2070.153016
13,2,17,10,2048.714126
13,3,17,1,4108.674792
13,3,17,2,3838.240402
13,3,17,3,3523.503264
13,3,17,4,3259.294268
13,3,17,5,2990.667961
13,3,17,6,2713.055502
13,3,17,7,2117.260492
13,3,17,8,2018.23375
13,3,17,9,2010.308104
13,3,17,10,1887.509124
13,4,17,1,3697.764947
13,4,17,2,3505.659478
13,4,17,3,3238.772927
13,4,17,4,2987.966162
13,4,17,5,2758.071703
13,4,17,6,2500.507475
13,4,17,7,2008.021422
13,4,17,8,1932.997
13,4,17,9,1767.220691
13,4,17,10,1763.414665
13,5,17,1,3244.929823
13,5,17,2,3064.979042
13,5,17,3,2656.670599
13,5,17,4,2534.689006
13,5,17,5,2362.541551
13,5,17,6,2257.23194
13,5,17,7,1867.369009
13,5,17,8,1721.725121
13,5,17,9,1690.152227
13,5,17,10,1595.240806
13,6,17,1,3101.868916
13,6,17,2,2743.804232
13,6,17,3,2662.363903
13,6,17,4,2412.21496
13,6,17,5,2153.211849
13,6,17,6,2072.362998
